Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Parental_Education_Level,Distance_from_Home,study_per_attendance,Exam_Result
16,61,1,2,0,92,2,1,4,2,2,0,0,2,0.26229508196721313,0
24,75,0,2,1,70,2,1,5,2,2,1,1,2,0.32,1
14,96,1,0,0,76,1,1,0,0,2,0,0,1,0.14583333333333334,0
25,70,0,2,0,73,2,1,1,0,0,1,2,2,0.35714285714285715,0
28,68,0,2,1,99,1,1,1,2,1,0,0,2,0.4117647058823529,0
24,99,1,0,1,52,0,1,1,0,2,1,0,2,0.24242424242424243,0
14,91,0,1,0,98,2,1,0,2,2,0,0,2,0.15384615384615385,0
27,61,1,1,0,70,1,1,2,0,0,0,1,2,0.4426229508196721,0
25,97,1,2,1,82,2,1,1,0,2,1,1,1,0.25773195876288657,1
20,66,0,2,1,95,2,1,2,2,1,0,0,1,0.30303030303030304,0
17,82,1,2,0,65,0,1,4,0,1,2,0,1,0.2073170731707317,0
8,71,2,1,1,97,1,1,3,1,1,0,0,2,0.11267605633802817,0
14,63,1,1,1,64,2,1,1,0,1,0,0,1,0.2222222222222222,0
31,62,1,1,1,91,2,1,4,2,2,2,0,1,0.5,1
12,65,0,1,1,64,1,1,1,1,1,2,1,2,0.18461538461538463,0
21,63,1,0,1,54,0,1,1,1,1,2,1,1,0.3333333333333333,0
26,90,2,2,1,91,1,1,1,2,2,0,0,2,0.28888888888888886,1
12,79,1,1,0,73,1,1,2,1,1,0,0,2,0.1518987341772152,0
21,74,0,0,1,70,0,1,2,0,2,2,0,1,0.28378378378378377,0
26,77,0,0,0,71,1,1,1,1,2,0,2,1,0.33766233766233766,0
37,96,2,1,1,63,1,1,0,1,2,2,0,2,0.3854166666666667,1
10,89,1,1,1,62,1,1,4,0,1,2,2,1,0.11235955056179775,0
26,95,1,2,0,74,0,1,3,0,1,0,0,2,0.2736842105263158,1
19,73,2,1,0,52,1,1,1,1,1,2,0,2,0.2602739726027397,0
25,75,0,0,1,82,1,1,3,1,2,1,2,2,0.3333333333333333,0
23,85,1,1,1,91,0,1,1,0,2,0,0,0,0.27058823529411763,0
16,85,2,0,1,86,0,1,3,2,2,0,0,0,0.18823529411764706,0
21,79,1,0,0,73,1,1,1,0,0,0,0,2,0.26582278481012656,0
9,76,0,2,0,78,0,0,0,1,1,1,2,2,0.11842105263157894,0
22,93,2,1,1,96,2,1,1,2,0,2,1,2,0.23655913978494625,1
24,77,1,1,1,78,0,1,2,2,2,2,0,1,0.3116883116883117,0
26,89,2,1,0,66,1,1,0,0,1,0,1,2,0.29213483146067415,0
22,71,1,1,0,65,0,1,1,0,1,0,1,2,0.30985915492957744,0
21,64,2,0,1,83,2,1,2,0,0,0,0,1,0.328125,0
15,74,2,1,1,79,1,1,0,2,1,1,1,2,0.20270270270270271,0
16,76,1,1,0,59,0,1,0,0,1,0,1,2,0.21052631578947367,0
29,93,1,1,1,84,1,1,0,2,1,0,1,1,0.3118279569892473,1
19,74,1,0,1,65,2,0,1,0,2,2,0,2,0.25675675675675674,0
20,83,1,1,1,75,1,1,0,1,1,0,0,2,0.24096385542168675,0
15,63,2,2,1,63,0,0,4,2,2,1,1,2,0.23809523809523808,0
27,67,0,1,0,54,1,1,0,1,0,1,0,0,0.40298507462686567,0
24,96,1,2,1,69,1,1,1,0,1,2,0,2,0.25,1
32,84,1,1,1,87,1,0,2,1,1,2,0,0,0.38095238095238093,0
15,98,1,2,0,61,1,1,4,0,1,2,0,1,0.15306122448979592,0
18,100,1,1,0,88,1,1,2,1,1,0,1,1,0.18,1
21,75,2,2,0,83,0,1,1,1,1,2,1,2,0.28,0
24,72,1,1,0,75,1,1,3,2,1,0,1,2,0.3333333333333333,0
19,94,2,2,0,99,1,1,0,0,1,0,0,2,0.20212765957446807,0
15,100,2,2,0,94,2,1,2,1,2,1,1,2,0.15,1
25,85,2,1,0,78,0,1,2,1,2,0,0,0,0.29411764705882354,0
24,92,1,2,0,78,2,1,0,1,1,0,0,2,0.2608695652173913,1
15,91,0,1,0,64,0,1,1,0,2,2,0,2,0.16483516483516483,0
28,74,1,1,0,96,0,1,0,1,1,0,0,2,0.3783783783783784,0
27,83,1,1,0,95,1,1,0,2,0,0,0,1,0.3253012048192771,0
21,93,2,0,0,87,1,1,1,0,2,2,0,2,0.22580645161290322,0
23,61,1,2,1,85,1,1,1,1,2,2,0,2,0.3770491803278688,0
15,73,1,2,0,63,1,1,2,1,1,0,2,1,0.2054794520547945,0
20,66,1,2,1,59,0,1,4,1,1,2,1,2,0.30303030303030304,0
7,69,0,1,1,88,1,1,0,0,2,1,2,2,0.10144927536231885,0
25,96,0,1,0,98,1,1,0,0,1,2,0,2,0.2604166666666667,1
11,61,2,0,1,55,1,1,5,2,0,0,0,0,0.18032786885245902,0
29,69,1,1,1,58,1,1,1,0,0,2,1,2,0.42028985507246375,0
18,72,0,0,1,61,0,1,1,1,1,1,1,1,0.25,0
19,85,1,1,1,98,2,1,2,1,1,1,0,1,0.2235294117647059,0
16,81,1,2,1,85,2,0,2,0,1,2,1,2,0.19753086419753085,0
18,69,1,1,1,84,1,1,2,0,1,2,0,2,0.2608695652173913,0
29,67,2,0,0,75,1,0,3,0,1,0,0,2,0.43283582089552236,0
5,69,1,1,1,77,1,0,2,0,2,1,1,2,0.07246376811594203,0
28,80,0,1,0,65,0,1,2,0,1,0,1,2,0.35,0
22,71,2,1,0,58,1,0,2,0,1,1,1,2,0.30985915492957744,0
13,98,2,1,1,89,2,1,1,2,1,1,0,2,0.1326530612244898,0
14,79,1,1,0,74,1,1,1,1,1,0,0,2,0.17721518987341772,0
30,62,1,2,1,63,1,1,2,0,2,2,0,1,0.4838709677419355,0
14,89,2,1,0,82,2,1,2,1,1,1,1,1,0.15730337078651685,0
13,73,1,2,1,60,2,1,0,2,2,0,1,2,0.1780821917808219,0
27,86,1,1,0,74,1,1,2,2,2,0,0,2,0.313953488372093,1
22,71,1,1,1,60,0,1,1,1,2,0,0,1,0.30985915492957744,0
14,83,1,2,1,88,0,1,0,2,1,1,0,1,0.1686746987951807,0
21,91,1,1,1,66,2,1,0,1,1,2,1,0,0.23076923076923078,0
14,97,1,0,0,72,2,1,1,0,0,0,0,2,0.14432989690721648,0
27,70,0,0,1,88,1,0,1,2,1,0,0,2,0.38571428571428573,0
26,73,2,2,1,83,0,1,2,1,1,2,1,2,0.3561643835616438,1
23,79,0,1,1,70,1,1,3,1,2,1,2,1,0.2911392405063291,0
22,97,1,1,1,54,1,0,2,2,1,0,1,2,0.2268041237113402,0
20,64,2,0,1,50,2,1,0,0,1,0,0,2,0.3125,0
13,65,1,2,0,87,0,1,1,1,1,2,0,1,0.2,0
23,80,2,2,1,97,1,1,0,1,1,0,0,2,0.2875,0
14,74,1,1,1,54,2,1,2,0,0,0,0,1,0.1891891891891892,0
18,66,2,2,0,62,1,1,2,2,1,0,0,1,0.2727272727272727,0
22,85,2,1,0,66,0,1,0,0,1,2,1,2,0.25882352941176473,0
20,98,1,2,1,73,1,1,2,1,0,2,0,0,0.20408163265306123,0
14,100,1,0,0,76,0,1,1,1,1,0,2,2,0.14,0
27,75,0,1,0,86,1,0,3,1,1,2,2,2,0.36,0
34,84,1,2,1,95,1,1,1,0,1,0,2,0,0.40476190476190477,1
21,94,1,1,1,73,1,1,1,1,1,2,1,2,0.22340425531914893,1
15,65,0,2,1,87,1,1,0,0,2,0,0,2,0.23076923076923078,0
11,88,2,1,1,56,0,1,2,1,1,0,1,2,0.125,0
22,76,2,0,1,66,0,1,1,0,2,2,2,2,0.2894736842105263,0
23,76,1,0,1,85,1,1,1,1,0,0,0,2,0.3026315789473684,0
20,63,2,2,1,95,1,1,2,2,2,2,1,2,0.31746031746031744,0
16,88,1,2,1,94,2,1,4,1,1,2,1,1,0.18181818181818182,1
13,70,1,2,1,66,1,1,1,1,1,1,0,2,0.18571428571428572,0
25,72,1,2,1,62,1,1,2,0,1,2,0,2,0.3472222222222222,0
25,65,0,1,0,64,1,1,1,1,1,1,1,2,0.38461538461538464,0
11,95,1,1,1,64,2,1,4,0,1,2,0,1,0.11578947368421053,0
30,80,2,2,0,54,2,1,1,2,1,2,0,1,0.375,1
23,83,1,0,1,57,1,0,2,1,2,2,0,1,0.27710843373493976,0
28,83,1,0,0,61,1,1,1,0,1,1,2,2,0.3373493975903614,0
12,76,1,1,1,50,1,1,2,1,2,1,1,2,0.15789473684210525,0
12,68,2,0,0,52,0,1,5,2,2,0,1,2,0.17647058823529413,0
19,90,2,2,0,85,1,1,2,1,1,0,1,2,0.2111111111111111,1
23,65,0,1,1,81,0,1,2,0,1,0,0,2,0.35384615384615387,0
31,64,2,1,0,97,0,1,2,1,1,1,0,0,0.484375,0
24,88,0,1,1,70,1,0,1,0,1,2,2,2,0.2727272727272727,0
19,68,0,2,1,72,2,1,2,0,2,0,1,0,0.27941176470588236,0
14,72,1,2,0,53,1,1,4,1,1,1,2,2,0.19444444444444445,0
27,79,1,0,1,58,2,1,2,1,1,0,2,0,0.34177215189873417,0
14,78,1,2,1,85,1,1,2,0,1,1,0,2,0.1794871794871795,0
30,88,1,1,1,62,2,1,4,0,1,2,1,0,0.3409090909090909,1
18,85,0,1,1,89,1,1,1,2,1,2,0,2,0.21176470588235294,0
30,86,1,2,0,85,2,1,2,1,1,0,2,0,0.3488372093023256,1
24,89,1,1,1,87,1,0,3,2,1,0,0,2,0.2696629213483146,0
19,72,1,1,1,85,2,1,1,0,1,0,1,2,0.2638888888888889,0
17,73,0,1,1,85,2,1,3,1,1,2,1,2,0.2328767123287671,0
18,78,0,0,1,77,1,1,2,1,2,0,1,2,0.23076923076923078,0
23,72,2,0,1,84,0,1,2,0,1,1,0,1,0.3194444444444444,0
20,99,2,0,1,76,2,1,2,0,1,0,1,0,0.20202020202020202,1
16,93,0,1,1,60,1,1,1,1,1,2,0,1,0.17204301075268819,0
20,60,1,1,1,70,1,1,2,0,1,0,2,2,0.3333333333333333,0
7,62,2,1,1,51,0,1,0,1,0,2,1,1,0.11290322580645161,0
14,65,2,1,0,63,1,1,2,0,1,0,0,1,0.2153846153846154,0
13,81,1,2,0,53,0,1,2,0,1,2,0,2,0.16049382716049382,0
10,94,2,0,0,71,1,1,1,2,1,2,0,1,0.10638297872340426,0
9,89,0,2,1,91,1,1,1,2,0,0,2,2,0.10112359550561797,0
12,69,2,0,0,70,1,1,1,1,1,2,0,2,0.17391304347826086,0
16,76,1,2,1,63,2,1,0,0,1,2,0,2,0.21052631578947367,1
32,80,2,1,0,77,0,1,0,1,1,0,1,2,0.4,1
17,92,1,1,1,79,1,1,1,0,1,2,2,2,0.18478260869565216,0
21,94,1,1,0,88,1,1,1,1,1,2,1,2,0.22340425531914893,1
22,96,2,0,0,90,2,1,2,0,1,0,1,1,0.22916666666666666,1
21,80,2,2,1,85,0,1,1,2,1,1,1,2,0.2625,0
20,88,1,2,1,50,1,0,2,0,1,0,0,1,0.22727272727272727,0
13,64,1,0,1,50,2,1,0,1,0,2,0,2,0.203125,0
29,83,2,2,0,99,1,1,0,1,2,0,1,2,0.3493975903614458,1
31,70,2,0,1,63,2,1,1,1,1,0,0,2,0.44285714285714284,0
10,77,0,2,1,64,2,1,1,0,1,1,1,2,0.12987012987012986,0
14,85,1,2,0,87,2,1,0,1,1,1,1,2,0.16470588235294117,0
18,70,2,0,0,79,1,1,1,1,2,2,1,2,0.2571428571428571,0
14,62,1,1,0,73,1,1,1,0,1,0,0,2,0.22580645161290322,0
23,60,2,1,1,56,0,0,0,0,1,1,0,1,0.38333333333333336,0
16,61,2,1,0,54,0,1,1,0,1,0,0,2,0.26229508196721313,0
33,60,2,2,0,85,0,1,4,0,0,1,0,2,0.55,0
27,64,2,1,1,56,0,1,0,0,2,0,1,1,0.421875,0
21,70,2,2,1,72,0,1,3,1,0,0,2,1,0.3,0
26,69,2,0,0,87,0,1,2,1,0,2,2,2,0.37681159420289856,0
27,99,2,1,0,96,0,1,0,2,1,2,1,1,0.2727272727272727,1
17,72,0,1,0,94,0,1,4,1,1,2,0,0,0.2361111111111111,0
15,65,1,2,1,93,0,1,2,0,0,0,1,2,0.23076923076923078,0
20,82,1,0,1,68,1,1,2,0,2,0,0,2,0.24390243902439024,0
25,94,2,2,0,96,2,1,6,1,1,1,0,0,0.26595744680851063,1
21,87,1,1,1,84,2,1,1,0,0,2,1,2,0.2413793103448276,0
11,72,0,1,0,94,2,1,1,0,0,2,0,2,0.1527777777777778,0
20,89,2,2,1,52,0,1,2,1,1,1,1,1,0.2247191011235955,0
20,89,2,1,1,71,1,1,1,1,1,1,2,0,0.2247191011235955,0
32,87,2,1,1,91,1,1,2,2,1,0,0,1,0.367816091954023,1
12,95,1,1,0,70,1,1,4,1,2,2,0,0,0.12631578947368421,0
23,95,1,1,1,94,2,1,2,1,1,0,0,2,0.24210526315789474,1
29,83,1,0,0,62,0,1,4,2,1,1,1,2,0.3493975903614458,0
34,77,1,2,0,52,1,1,0,1,1,0,0,1,0.44155844155844154,0
18,86,1,1,1,88,1,1,2,1,2,0,1,0,0.20930232558139536,0
23,93,1,2,0,81,2,1,2,0,1,1,1,2,0.24731182795698925,1
23,60,0,1,0,72,0,1,3,2,1,0,1,2,0.38333333333333336,0
21,100,1,1,0,92,0,1,3,0,0,2,2,2,0.21,1
19,67,1,1,0,91,1,1,1,0,2,0,0,2,0.2835820895522388,0
23,79,0,1,1,66,2,1,1,2,1,2,2,2,0.2911392405063291,0
5,95,1,2,1,92,0,1,1,0,2,0,1,2,0.05263157894736842,0
24,69,1,2,1,67,1,1,2,1,2,1,2,0,0.34782608695652173,0
21,79,1,0,1,81,0,1,2,1,1,0,0,2,0.26582278481012656,0
19,65,1,2,1,60,0,1,1,0,1,0,2,1,0.2923076923076923,0
32,76,1,1,0,63,1,1,0,1,0,2,0,2,0.42105263157894735,0
16,67,2,2,1,72,1,1,1,0,2,2,2,2,0.23880597014925373,0
18,75,1,1,1,66,2,1,1,2,2,2,0,2,0.24,0
32,75,1,0,1,56,1,1,3,1,1,0,1,1,0.4266666666666667,0
15,100,2,1,1,74,1,1,2,2,1,0,2,2,0.15,1
17,100,1,1,0,76,0,1,3,0,2,0,2,1,0.17,0
19,65,0,2,0,58,0,1,3,1,1,1,0,1,0.2923076923076923,0
25,89,1,0,1,59,1,1,2,0,1,0,1,2,0.2808988764044944,0
21,62,1,0,1,51,0,1,0,0,1,2,0,2,0.3387096774193548,0
12,61,1,0,1,52,0,1,2,0,1,2,0,1,0.19672131147540983,0
17,64,0,1,0,68,1,1,5,1,1,0,0,2,0.265625,0
16,99,2,1,0,57,2,0,4,1,1,2,1,2,0.16161616161616163,1
20,98,0,1,1,96,0,0,1,0,2,2,1,2,0.20408163265306123,0
23,68,2,1,0,60,1,1,1,0,1,0,0,2,0.3382352941176471,0
23,66,2,0,0,53,0,1,2,1,1,2,1,0,0.3484848484848485,0
9,70,2,1,1,70,0,1,1,1,1,2,1,2,0.12857142857142856,0
26,81,2,0,0,60,2,1,2,0,2,2,2,2,0.32098765432098764,1
22,83,0,2,1,53,1,0,0,0,0,1,2,2,0.26506024096385544,0
28,69,2,2,0,88,0,1,2,0,1,0,0,1,0.4057971014492754,0
23,90,1,2,1,78,2,0,1,1,1,0,0,1,0.25555555555555554,0
27,72,2,2,1,53,1,1,3,1,0,0,0,0,0.375,0
23,97,1,2,0,73,1,0,3,0,1,1,0,1,0.23711340206185566,0
28,86,1,1,1,52,1,1,0,1,1,2,1,2,0.32558139534883723,0
23,77,2,1,0,68,0,1,0,2,2,2,0,2,0.2987012987012987,0
19,92,0,2,1,68,1,1,2,1,1,0,0,2,0.20652173913043478,0
25,72,1,1,1,87,0,1,3,1,0,2,2,1,0.3472222222222222,0
23,74,2,1,0,95,1,1,2,0,1,1,1,0,0.3108108108108108,0
12,97,1,2,1,57,0,1,0,0,1,2,1,1,0.12371134020618557,0
12,67,1,2,1,77,1,1,2,0,2,2,1,2,0.1791044776119403,0
22,62,2,1,0,51,1,1,2,0,1,0,0,2,0.3548387096774194,0
21,78,0,2,0,91,1,0,1,1,0,1,2,2,0.2692307692307692,0
16,92,1,2,1,68,1,1,1,1,2,2,0,2,0.17391304347826086,0
21,91,2,1,1,53,2,1,1,1,1,2,2,2,0.23076923076923078,1
30,97,1,2,1,66,2,1,1,1,1,0,1,2,0.30927835051546393,1
24,81,1,2,1,64,2,1,2,2,0,2,0,2,0.2962962962962963,0
13,64,0,0,0,88,1,1,1,1,1,0,1,1,0.203125,0
19,84,0,1,1,56,1,1,0,0,1,0,0,2,0.2261904761904762,0
15,91,0,1,0,78,0,1,2,1,2,0,0,2,0.16483516483516483,0
18,64,1,1,1,90,1,1,1,0,1,0,0,2,0.28125,0
18,67,0,2,1,87,1,1,5,0,0,2,1,2,0.26865671641791045,0
17,60,1,1,1,97,1,1,1,1,1,1,1,0,0.2833333333333333,0
12,84,0,1,0,50,1,1,3,2,2,0,0,2,0.14285714285714285,0
19,95,2,2,1,68,1,1,3,2,1,2,1,0,0.2,1
17,87,2,2,1,68,2,1,1,1,2,2,0,2,0.19540229885057472,0
2,99,1,0,1,52,0,1,0,1,1,0,0,2,0.020202020202020204,0
32,63,1,2,0,91,1,0,2,2,0,2,0,2,0.5079365079365079,0
27,96,2,0,1,84,1,1,1,2,1,0,1,2,0.28125,1
18,93,1,1,0,76,0,1,2,1,1,0,0,2,0.1935483870967742,1
20,73,2,2,0,70,2,1,1,0,2,1,0,1,0.273972602739726,0
13,99,0,2,1,95,1,0,0,0,1,2,2,2,0.13131313131313133,0
30,72,2,2,1,63,1,1,1,0,1,0,2,2,0.4166666666666667,0
31,96,1,0,1,67,1,1,2,1,1,0,1,2,0.3229166666666667,1
21,95,0,0,0,98,0,1,1,0,2,2,0,2,0.22105263157894736,0
26,90,2,2,1,53,1,1,1,0,1,0,0,0,0.28888888888888886,1
21,83,2,0,1,89,0,0,0,0,0,0,1,1,0.25301204819277107,0
12,65,1,0,1,86,1,1,1,1,1,2,2,2,0.18461538461538463,0
21,74,0,1,0,55,2,1,3,0,1,2,1,2,0.28378378378378377,0
17,92,1,1,0,99,1,1,1,1,1,0,1,0,0.18478260869565216,0
19,90,0,0,1,51,2,1,1,0,1,1,2,2,0.2111111111111111,0
19,96,1,2,1,67,1,1,4,2,1,0,0,1,0.19791666666666666,1
20,61,2,2,1,54,1,1,2,2,1,2,2,2,0.32786885245901637,0
20,92,1,0,0,53,1,1,2,1,2,2,1,0,0.21739130434782608,0
14,98,0,1,0,98,1,0,0,1,2,2,0,2,0.14285714285714285,0
16,92,1,1,0,86,0,0,2,1,1,0,1,2,0.17391304347826086,0
12,65,1,2,1,75,2,1,0,2,1,1,0,1,0.18461538461538463,0
26,63,1,1,1,55,1,1,2,1,2,0,0,0,0.4126984126984127,0
7,61,0,2,1,76,2,1,1,1,1,2,0,0,0.11475409836065574,0
27,85,2,1,1,66,1,1,2,0,2,0,0,1,0.3176470588235294,0
28,85,1,1,1,64,0,1,1,0,1,0,0,1,0.32941176470588235,0
18,99,1,2,1,81,0,1,1,1,1,0,2,2,0.18181818181818182,1
4,76,1,1,1,90,1,1,2,2,1,2,0,1,0.05263157894736842,0
18,73,1,2,1,72,0,1,1,1,1,0,0,1,0.2465753424657534,0
20,85,0,1,1,75,0,1,1,1,1,0,1,2,0.23529411764705882,0
17,97,1,1,0,56,0,1,2,2,1,2,0,2,0.17525773195876287,0
29,92,2,1,1,91,0,1,1,2,2,0,0,2,0.31521739130434784,1
24,77,0,1,0,92,2,1,0,2,1,0,0,1,0.3116883116883117,0
14,85,2,2,1,77,1,1,2,0,2,2,0,2,0.16470588235294117,0
10,94,0,1,0,59,0,1,0,1,1,2,2,2,0.10638297872340426,0
18,80,0,2,1,75,1,0,2,1,1,1,0,2,0.225,0
19,69,1,1,1,55,0,1,1,0,1,2,1,2,0.2753623188405797,0
23,67,0,1,0,88,1,1,2,1,1,0,0,2,0.34328358208955223,0
17,60,1,0,0,66,1,1,0,0,1,2,0,0,0.2833333333333333,0
23,89,2,2,1,66,0,1,0,0,2,2,0,1,0.25842696629213485,0
32,64,0,0,1,97,1,1,1,1,0,0,1,1,0.5,0
25,70,1,0,0,71,1,0,2,0,1,1,1,2,0.35714285714285715,0
20,72,1,0,1,89,0,1,1,0,1,1,0,0,0.2777777777777778,0
19,82,1,1,1,82,2,1,2,1,1,2,1,1,0.23170731707317074,0
18,76,1,1,0,66,2,1,1,2,2,2,0,2,0.23684210526315788,0
27,87,2,0,0,56,1,1,0,0,2,0,0,1,0.3103448275862069,0
16,62,0,1,1,90,0,1,2,2,1,0,2,0,0.25806451612903225,0
20,65,2,1,0,88,1,1,0,1,2,1,0,2,0.3076923076923077,0
20,80,1,2,1,58,0,0,0,1,1,0,1,2,0.25,0
17,73,1,2,1,62,0,1,2,0,1,1,1,0,0.2328767123287671,0
12,72,1,1,0,88,2,1,2,2,1,2,0,2,0.16666666666666666,0
22,63,1,1,1,99,0,1,3,1,1,0,0,1,0.3492063492063492,0
20,96,0,1,1,92,1,1,0,1,1,0,1,2,0.20833333333333334,0
23,88,0,2,0,84,2,1,2,1,1,2,2,2,0.26136363636363635,1
17,65,1,1,1,96,0,1,2,1,2,2,1,1,0.26153846153846155,0
27,63,2,1,0,64,1,0,1,2,2,2,2,2,0.42857142857142855,0
15,99,0,2,1,50,2,0,4,0,1,2,0,1,0.15151515151515152,0
30,87,2,2,1,66,0,1,1,1,1,0,0,2,0.3448275862068966,1
10,77,1,2,0,99,1,1,0,1,2,0,0,2,0.12987012987012986,0
23,88,2,2,0,94,0,0,3,0,1,2,0,2,0.26136363636363635,1
23,90,1,2,0,53,1,1,2,1,2,2,0,2,0.25555555555555554,0
15,91,0,2,0,75,1,1,4,1,1,0,0,2,0.16483516483516483,0
23,79,2,1,1,54,1,1,2,0,1,0,1,1,0.2911392405063291,0
28,77,0,2,1,89,1,1,3,0,1,2,0,0,0.36363636363636365,0
7,60,1,2,1,69,0,1,0,0,1,2,1,1,0.11666666666666667,0
23,97,1,1,1,96,1,1,2,1,2,0,1,2,0.23711340206185566,1
5,84,1,1,1,53,0,0,1,0,2,2,2,1,0.05952380952380952,0
14,68,2,0,1,87,2,1,2,1,1,2,0,0,0.20588235294117646,0
30,97,2,2,0,70,1,1,0,2,1,2,2,2,0.30927835051546393,1
17,97,2,1,1,63,1,1,2,0,1,2,0,2,0.17525773195876287,0
13,100,2,1,0,76,1,0,0,0,0,2,2,2,0.13,0
32,100,0,2,1,67,1,0,4,1,1,2,0,0,0.32,1
9,70,2,1,0,82,0,0,2,2,2,1,0,2,0.12857142857142856,0
14,94,1,1,0,83,2,1,2,0,2,2,2,1,0.14893617021276595,0
29,93,0,1,1,54,1,0,4,0,2,2,0,2,0.3118279569892473,1
31,69,1,0,1,80,0,1,4,1,1,1,1,2,0.4492753623188406,0
19,64,2,0,1,86,0,1,3,2,1,0,2,2,0.296875,0
13,99,0,1,0,54,2,1,3,2,1,1,0,0,0.13131313131313133,0
33,72,2,1,0,83,0,1,3,0,2,0,0,2,0.4583333333333333,1
30,95,1,1,1,90,1,1,3,1,1,0,0,1,0.3157894736842105,1
24,60,0,1,1,92,0,1,3,1,1,2,1,2,0.4,0
15,61,2,0,1,52,1,1,1,1,1,0,0,1,0.2459016393442623,0
20,79,2,2,1,85,0,1,2,1,1,0,1,1,0.25316455696202533,0
19,70,1,1,1,90,0,1,2,0,1,2,0,1,0.2714285714285714,0
22,88,1,0,1,70,1,1,3,0,1,2,0,2,0.25,0
29,83,1,0,1,77,2,1,1,1,1,0,0,2,0.3493975903614458,0
25,63,2,0,1,63,1,1,0,1,2,2,2,2,0.3968253968253968,0
14,67,0,0,1,66,0,1,0,0,1,0,0,0,0.208955223880597,0
28,76,1,1,1,75,0,1,0,1,2,2,0,2,0.3684210526315789,0
22,67,2,2,0,58,1,1,2,2,0,0,2,2,0.3283582089552239,0
24,92,1,1,0,69,1,1,2,1,1,1,0,2,0.2608695652173913,0
29,77,1,1,1,65,1,1,1,1,1,0,0,2,0.37662337662337664,0
13,64,2,2,1,62,1,1,1,0,1,0,1,1,0.203125,0
20,79,2,1,1,74,1,1,1,0,1,0,0,0,0.25316455696202533,0
17,64,2,2,1,92,1,1,0,1,1,2,2,2,0.265625,0
11,65,1,0,1,62,1,1,2,1,2,0,1,0,0.16923076923076924,0
35,94,2,1,1,63,1,1,1,0,2,2,1,2,0.3723404255319149,1
9,97,0,1,1,57,1,1,4,1,2,0,0,0,0.09278350515463918,0
20,93,1,2,0,97,1,1,1,0,1,0,2,1,0.21505376344086022,1
24,73,0,0,1,82,1,1,0,1,1,1,0,2,0.3287671232876712,0
21,71,2,1,1,55,0,1,2,2,2,2,2,1,0.29577464788732394,0
19,82,2,1,0,82,0,1,2,0,1,1,2,2,0.23170731707317074,0
12,89,2,0,1,59,0,1,2,0,2,1,0,2,0.1348314606741573,0
21,100,0,2,0,94,1,0,1,2,1,2,1,1,0.21,1
15,65,1,1,0,62,1,1,1,1,1,0,0,1,0.23076923076923078,0
7,62,0,2,0,90,1,1,1,1,0,0,1,1,0.11290322580645161,0
27,88,2,2,1,60,1,1,2,0,1,2,0,2,0.3068181818181818,1
26,93,1,1,1,78,1,1,2,1,1,0,2,0,0.27956989247311825,1
20,94,0,1,1,96,1,1,2,1,1,1,1,2,0.2127659574468085,0
21,87,0,1,0,65,2,1,2,1,1,1,1,2,0.2413793103448276,0
26,98,1,1,0,54,1,1,0,0,2,0,2,2,0.2653061224489796,1
21,80,1,0,1,78,1,1,0,1,1,1,2,2,0.2625,0
25,97,2,2,0,59,0,1,0,0,2,2,0,2,0.25773195876288657,1
18,99,1,1,1,86,1,0,1,2,1,0,0,1,0.18181818181818182,0
28,94,1,0,1,80,1,1,2,2,1,1,0,1,0.2978723404255319,1
22,72,0,0,1,67,2,1,2,1,1,1,1,0,0.3055555555555556,0
21,68,1,1,1,85,1,0,3,2,1,2,1,1,0.3088235294117647,0
12,82,2,0,0,62,0,1,2,1,1,2,0,2,0.14634146341463414,0
22,78,1,1,1,96,1,1,0,0,1,0,0,1,0.28205128205128205,0
15,95,0,0,0,67,2,1,3,1,1,2,0,1,0.15789473684210525,0
16,64,2,0,0,88,1,1,1,1,2,2,0,2,0.25,0
15,70,0,1,0,63,0,1,0,1,1,2,0,1,0.21428571428571427,0
14,90,2,2,1,86,1,1,4,1,1,1,0,2,0.15555555555555556,1
33,64,1,1,0,52,0,0,3,2,1,2,0,2,0.515625,0
28,73,1,2,1,65,2,1,3,2,2,2,2,2,0.3835616438356164,1
32,75,0,0,0,55,1,1,1,1,1,0,0,1,0.4266666666666667,0
13,85,0,2,1,73,2,1,3,1,2,2,2,1,0.15294117647058825,0
20,66,2,0,0,72,0,1,1,1,2,2,1,2,0.30303030303030304,0
12,94,2,2,0,68,2,1,1,2,1,0,0,2,0.1276595744680851,0
16,78,1,2,0,99,0,1,0,0,1,2,0,0,0.20512820512820512,0
14,97,0,2,0,62,1,0,1,1,1,0,2,0,0.14432989690721648,0
27,79,2,2,1,90,0,1,3,1,2,2,0,2,0.34177215189873417,1
26,66,1,1,1,67,2,1,3,1,1,1,0,1,0.3939393939393939,0
24,60,1,1,1,60,0,1,3,0,2,0,2,2,0.4,0
34,81,1,1,1,82,0,1,1,1,2,1,0,2,0.41975308641975306,1
11,64,1,0,1,67,2,0,1,1,1,0,1,2,0.171875,0
28,76,1,1,0,91,1,1,0,0,2,0,0,1,0.3684210526315789,0
27,84,1,1,0,98,1,1,0,0,1,0,0,1,0.32142857142857145,0
14,71,2,0,1,61,0,1,0,0,1,2,2,2,0.19718309859154928,0
